-9.215714335441589355e-01 -3.729987740516662598e-01
-1.023524045944213867e+00 -3.954908370971679688e+00
1.858418285846710205e-01 -8.228384852409362793e-01
1.197995394468307495e-01 -2.388292849063873291e-01
1.612998545169830322e-01 4.998934864997863770e-01
1.915545165538787842e-01 2.608656883239746094e-01
-3.235332965850830078e-01 -1.110058307647705078e+00
6.136719137430191040e-02 1.083426102995872498e-01
-6.382925510406494141e-01 9.805424511432647705e-02
2.216275930404663086e-01 -9.775789082050323486e-02
1.111330538988113403e-01 1.385963112115859985e-01
2.577640116214752197e-01 6.865946203470230103e-02
-1.932918466627597809e-02 1.306541711091995239e-01
-9.005200117826461792e-02 2.403245717287063599e-01
1.687330007553100586e-01 3.365460336208343506e-01
-1.986751556396484375e+00 -3.433415889739990234e+00
1.901219487190246582e-01 2.102244496345520020e-01
2.121361047029495239e-01 1.064686179161071777e-01
-4.421016946434974670e-02 2.397112101316452026e-01
1.471931580454111099e-02 -3.253274261951446533e-01
-1.221805214881896973e+00 -4.766044139862060547e+00
1.708330661058425903e-01 2.651308104395866394e-02
-4.348738789558410645e-01 3.554430603981018066e-01
1.546453237533569336e-01 -5.848220363259315491e-02
9.151861816644668579e-02 -4.016590416431427002e-01
-5.998441576957702637e-01 -5.969541668891906738e-01
1.268270611763000488e-01 -4.450455680489540100e-02
-1.326935887336730957e+00 -3.667363166809082031e+00
-4.140186309814453125e+00 1.705280423164367676e+00
1.130917295813560486e-01 2.434256672859191895e-01
-5.131521727889776230e-03 -1.587872952222824097e-01
3.231299817562103271e-01 2.453423589468002319e-01
1.952498108148574829e-01 3.737598285079002380e-02
-1.496086120605468750e+00 -2.867025732994079590e-01
-2.288538590073585510e-02 5.238436162471771240e-02
-8.171802759170532227e-01 -5.366842746734619141e-01
-4.129655659198760986e-01 -5.268957018852233887e-01
1.137100756168365479e-01 -1.025163754820823669e-01
2.680603563785552979e-01 -5.467601418495178223e-01
3.091208823025226593e-02 -3.176582455635070801e-01
-8.276849240064620972e-02 -1.384509801864624023e+00
2.767136991024017334e-01 2.387684434652328491e-01
8.821293711662292480e-02 2.278069555759429932e-01
3.765586912631988525e-01 2.570123374462127686e-01
-3.405413329601287842e-01 -7.355859875679016113e-01
-8.193096518516540527e-01 -9.728450179100036621e-01
-1.640635848045349121e+00 9.750984907150268555e-01
2.831320762634277344e-01 1.773874759674072266e-01
-3.949399232864379883e+00 1.630121350288391113e+00
-1.286331653594970703e+00 -3.817927837371826172e+00
-2.888078093528747559e-01 -4.326978325843811035e-01
1.178233325481414795e-01 -7.890621572732925415e-02
3.423888385295867920e-01 3.088246285915374756e-01
2.588085830211639404e-01 1.703772991895675659e-01
4.773248732089996338e-02 -4.814285635948181152e-01
8.141307043842971325e-04 -4.264521300792694092e-01
1.998055540025234222e-02 -1.822934113442897797e-02
2.360023260116577148e-01 3.200356960296630859e-01
-3.729180395603179932e-01 -1.360711336135864258e+00
-5.075639486312866211e-01 -3.709450364112854004e-01
-1.160839080810546875e+00 -3.977368593215942383e+00
2.314508855342864990e-01 -1.639680117368698120e-01
-4.783420085906982422e+00 1.116850972175598145e+00
1.326429694890975952e-01 -1.286849146708846092e-03
7.771941274404525757e-02 -2.350835651159286499e-01
-2.532607503235340118e-02 2.083702534437179565e-01
5.369476974010467529e-02 2.218474596738815308e-01
-1.152278542518615723e+00 -4.921610832214355469e+00
-6.741163730621337891e-01 -2.848144769668579102e+00
-4.740965843200683594e+00 2.861059606075286865e-01
2.150865830481052399e-02 1.316506415605545044e-01
2.120497822761535645e-01 1.616316884756088257e-01
-9.519001096487045288e-02 -1.641898155212402344e-01
-2.122402936220169067e-01 4.180085845291614532e-03
-8.110063523054122925e-02 4.339537024497985840e-01
-1.508052498102188110e-01 -7.376057505607604980e-01
-4.988274872303009033e-01 -7.426564097404479980e-01
-1.267910599708557129e-01 -5.747879743576049805e-01
2.281958609819412231e-01 -1.215864792466163635e-01
2.027978897094726562e-01 -7.550789117813110352e-01
2.536268532276153564e-01 1.095328778028488159e-01
-1.247486919164657593e-01 -8.200390338897705078e-01
-1.013272881507873535e+00 -3.598030805587768555e+00
1.034460961818695068e-01 -2.493275851011276245e-01
2.361606210470199585e-01 3.176812529563903809e-01
-2.244487553834915161e-01 1.606909483671188354e-01
2.566074132919311523e-01 5.524007081985473633e-01
-6.079879775643348694e-02 -1.758702844381332397e-01
2.854159474372863770e-01 2.020275685936212540e-03
3.263817727565765381e-01 9.615150839090347290e-02
-5.906540155410766602e-01 4.528178274631500244e-01
5.345092713832855225e-02 4.211977589875459671e-03
-2.767314761877059937e-02 -2.663014829158782959e-01
-1.971119999885559082e+00 -4.521923542022705078e+00
9.511796385049819946e-02 3.350179791450500488e-01
2.173419892787933350e-01 1.807797998189926147e-01
4.248173534870147705e-02 1.563823074102401733e-01
8.043749630451202393e-02 1.178685575723648071e-01
1.791432648897171021e-01 1.687572598457336426e-01
-4.230143874883651733e-02 -2.124477624893188477e-01
3.312085270881652832e-01 8.973708748817443848e-02
1.600836068391799927e-01 3.379075229167938232e-01
-9.223950654268264771e-02 -3.073021583259105682e-02
6.575413793325424194e-02 -4.328419268131256104e-01
8.559504151344299316e-02 9.905453026294708252e-02
2.783640027046203613e-01 2.292317599058151245e-01
2.345395535230636597e-01 -1.360968779772520065e-02
1.689970195293426514e-01 6.433043628931045532e-02
1.642690151929855347e-01 1.275446563959121704e-01
-7.950925827026367188e-01 -1.490684628486633301e+00
-4.942765831947326660e-01 -6.160469651222229004e-01
2.822175025939941406e-01 -9.740477800369262695e-02
2.603825032711029053e-01 -2.491660602390766144e-02
-4.490739822387695312e+00 8.538466691970825195e-01
-7.617174834012985229e-02 3.836675360798835754e-02
1.106109842658042908e-01 -8.933320641517639160e-01
-4.404357433319091797e+00 8.917109370231628418e-01
1.750717759132385254e-01 -2.651368454098701477e-02
3.283936977386474609e-01 4.268725812435150146e-01
-1.562256366014480591e-01 -5.629459023475646973e-01
2.239057421684265137e-01 8.662295341491699219e-02
1.114065293222665787e-03 4.035063982009887695e-01
1.479799300432205200e-01 2.474235743284225464e-01
